Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,Review_Text_TR
Radisson Blu GRT Chennai,Not up to the mark,"I was traveling with my colleague from Italy, I found very average..the staff was good but I did not like the hotel it seems to be very old hotel had lots of mosquitos in the room. Very old furniture with old ihome system which is not compatible with the current iPhones and iPad. I expected more out of Radisson ..was not my best experience.",2,60,"İtalya'dan meslektaşımla seyahat ediyordum, çok ortalama buldum ... personel iyiydi ama çok eski bir otelin çok sayıda sivrisinek vardı göründüğü otelden hoşlanmadım. Mevcut iPhone ve iPad ile uyumlu olmayan eski Ihome sistemine sahip çok eski mobilyalar. Radisson'dan daha fazlasını bekliyordum .. en iyi deneyimim yoktu."
Radisson Blu GRT Chennai,small cluttered rooms but close to the airport,Main benefits of this hotel is proximity to the airport given the extremely heavy traffic in the mornings. Otherwise the hotel is not up to Radisson standards and the rooms are small and cluttered.,2,60,Bu otelin ana faydaları sabahları son derece yoğun trafik göz önüne alındığında havaalanına yakındır. Aksi takdirde otel Radisson standartlarına kadar değildir ve odalar küçük ve dağınıktır.
Radisson Blu GRT Chennai,,It felt like 4 ⭐️ Shabby. Very convenient to the airport.,2,60,4 ⭐️ Shabby gibi hissettim. Havaalanı için çok uygun.
Radisson Blu GRT Chennai,,"The hotel was kind enough to decorate the room for our night from wedding, the rooms looked great..",3,100,"Otel, bizim gece için oda düğünden dekore etmek için yeterince nazik, odalar harika görünüyordu .."
Radisson Blu GRT Chennai,,extremely good breakfast & lunch buffets with very helpful staff,3,80,Çok yararlı personel ile son derece iyi kahvaltı ve öğle yemeği büfeleri
Radisson Blu GRT Chennai,Very good hotel close to the airport,Rooms were of a very high standard and although we arrived about 9.30 our room was ready for us. Staff were very helpful.,3,100,Odalar çok yüksek bir standarttı ve biz yaklaşık 9.30 geldi olmasına rağmen bizim odamız bizim için hazırdı. Personel çok yararlı.
Radisson Blu GRT Chennai,Very convenient,If work near airport then the best to be in. Very warm in service the good food make it more comfortable. The live music is amazing. The bodhi spa is just a name to sink in a relax mode. The most courteous staff.,3,86,"Havaalanı yakınında çalışmak o zaman en iyi. Çok sıcak hizmet iyi gıda daha rahat hale getirir. Canlı müzik harika. Bodhi Spa, rahat bir modda batmak için sadece bir isim. En nazik personel."
Radisson Blu GRT Chennai,Convenient to Airport,Great place to relax after 17-hour flight to Chennai.,3,80,Chennai'ye 17 saatlik uçuştan sonra dinlenmek için harika bir yer.
Radisson Blu GRT Chennai,Excellent property with very good staff,"Excellent property with very good staff, at all the places starting from the driver to the manager at the hotel. Really impressed with the ambience and the hospitality. The hotel is ideally located near the airport.",3,100,"Çok iyi personel ile mükemmel mülk, sürücüden oteldeki yöneticiye başlayan tüm yerlerde. Ambiyans ve misafirperverlikten gerçekten etkilendim. Otel ideal olarak havaalanının yakınında yer almaktadır."
Radisson Blu GRT Chennai,Great stay experience,Great service and stay experience. Staff are always ready to provide service to fulfill the guest needs. Nice bar and buffet at the restaurant in the ground floor. Great hotel for business stay or for holiday. Easy to get around the hotel and also to get transport to get around the city.,3,86,Büyük hizmet ve kalma deneyimi. Personel her zaman konuk ihtiyaçlarını karşılamak için hizmet sunmaya hazırdır. Zemin kattaki restoranda güzel bar ve büfe. İş konaklaması veya tatil için harika bir otel. Otelin etrafında dolaşmak ve ayrıca şehirde dolaşmak için ulaşım almak kolay.
Radisson Blu GRT Chennai,Nice accommodation with excellent hospitality,Excellent experience starting from the pickup at Airport to drop at Airport. Pre allotted room with precomputed registration and handing over of keys and other information in the car itself giving excellent feel. Nice spread of menu for breakfast and dinner. Well made rooms and other services.,3,86,"Havaalanında havalimanına düşmeye başlayan mükemmel deneyim. Önceden ayrılmış oda, önceden hesaplanmış kayıt ve anahtarların teslim edilmesi ve otomobilin kendisinde mükemmel bir his vermesi. Kahvaltı ve akşam yemeği için güzel bir menü yayılımı. İyi yapılmış odalar ve diğer hizmetler."
Radisson Blu GRT Chennai,Value for Money,Superb hotel. Their hospitality was superb and all marks to them. The breakfast was superb. All was good. The airport pick and drop was excellent. Nothing wrong there. One touch service was excellent. The only weaker part was the room were old fashioned. They need to renovate it. Not really wrong with the room but the modern room this days are excellent. Worth the money.,3,86,Mükemmel otel. Onların misafirperverliği mükemmel ve onlara tüm işaretler. Kahvaltı mükemmel. Her şey iyiydi. Havaalanı seçim ve damla mükemmel. Orada yanlış bir şey yok. Bir dokunmatik hizmet mükemmel. Tek zayıf kısım oda eski moda oldu. Yenilemeleri gerekiyor. Oda ile gerçekten yanlış değil ama bu gün modern oda mükemmel. Paraya değer.
Radisson Blu GRT Chennai,Good place for stay,Good neat hotel with friendly staff. Nearer to airport wit drop and pick up facility. Bit found food bit costlier. They do maintain a good quality. A perfect place to stay with family. Specially the club room with bathtub. Children shall enjoy the stay.,3,100,Güler yüzlü personel ile iyi temiz otel. Havaalanı Wit Drop ve Tesis Tesisi. Bit yiyecek biraz daha pahalı bulundu. İyi bir kaliteyi koruyorlar. Aile ile kalmak için mükemmel bir yer. Özellikle küvet ile kulüp odası. Çocuklar konaklamanın tadını çıkaracaktır.
Radisson Blu GRT Chennai,Awesome experience,It was a good experience and was very close to the airport. Rooms where we spacious and also full with amenities. Food was also good. So overall experience was awesome and will stay again next time and also recommend to others,3,86,İyi bir deneyim oldu ve havaalanına çok yakındı. Biz geniş ve aynı zamanda aktivite ile dolu odalar. Yemek de iyiydi. Yani genel deneyim harikaydı ve bir dahaki sefere tekrar kalacak ve başkalarına da tavsiye edecek
Radisson Blu GRT Chennai,Business hotel superb,I go to room verynice service excellent of antastic food taste wow rent very low &high everything is good fine very neat I love it all Chennai guys love to raddison hotel good,3,100,"Odaya gidiyorum çok düşük ve yüksek antastik gıda tadı çok düşük ve yüksek her şey yolunda gayet iyi, çok temizliyim, tüm chennai adamları Raddison otel iyi seviyorum"
Radisson Blu GRT Chennai,Conversation was not that much,The location of the hotel was good. The appearance of the hotel was good. I didn’t face any problem to reach the hotel. There was no activity arranged by the hotel.,3,71,Otelin konumu iyiydi. Otelin görünümü iyiydi. Otele ulaşmak için herhangi bir sorunla karşılaşmadım. Otel tarafından düzenlenmiş hiçbir etkinlik yoktu.
Radisson Blu GRT Chennai,Excellent,IT was very good experience for all our guest they have got good environment they where felling happy they enjoyed all meals & drinks they like the GYM & swimming poll they have got the time pass activity in hotel they where not feeling tried they where relaxed,3,71,"Tüm misafirlerimiz için çok iyi bir deneyim oldu, iyi bir ortamları var, onlar mutlu oldukları yerlerde tüm yemek ve içeceklerden hoşlandıkları spor salonu ve yüzme anketi, otelde zaman geçirme aktivitesine sahip oldukları zaman geçirdikleri yerlerde denenmedikleri yerlerde dinlenmedikleri yerlerde"
Radisson Blu GRT Chennai,Conversation was not that much,I had visited this hotel for official purpose. The appearance of the hotel was good. The hotel was located in the centre of the city. The check in and checkout was done on time. The room was not so neat and clean.,3,86,Resmi amaç için bu oteli ziyaret etmiştim. Otelin görünümü iyiydi. Otel şehrin merkezinde yer alıyordu. Check -in ve ödeme zamanında yapıldı. Oda çok temiz ve temiz değildi.
Radisson Blu GRT Chennai,goood,Good hotel to stAy in Chennai. Fflhlxoxoxitxtxttcolgtcoxgxtixkrxrxfllxdridxfizgxoxixxtoxothcgchochcypyfcycoycyycyycpufotdtodtodotxyycpycyxpgxgpxyoxtoxpyxttxylhxpxphxogxttxxoh gcocgxggcogctcoggxotxoyxyxyocicotxotxxotxpyxyoxyoxoyxttxtixttxxhxoyyxxdypxyocyycogcxoxoycyycoyh,3,65,Chennai'de kalmak için iyi otel. Fflhlxoxoxitxtxttcolgtcoxgxtixkrxrxfllxdridxfizgxoxixxtoxothcgchochcypyfcycoycyycyycpufotdtodtodotxyycpycyxpgxgpxyoxtoxpyxttxylhxpxphxogxttxxoh gcocgxggcogctcoggxotxyxyosicotxotxotxyxyoxoyxtTxottxhxoyyxxdypxyosycogCxoxoycyycoyh
Radisson Blu GRT Chennai,Excellent staff & need some improvement,"Staff courtesy was excellent. My reservation issue was clarified immediately. I have 2 suggestions: 1. Need clothes hanging facility in the bathroom. 2. To have someone enumerate the facilities available for breakfast. It was confusing because many items were on offer, but had to be asked for.",3,86,"Personel nezaket mükemmel. Rezervasyon sorunum derhal netleştirildi. 2 önerim var: 1. Banyoda kıyafet asma tesisine ihtiyacım var. 2. Birisinin kahvaltı için mevcut olanakları numaralandırması. Kafa karıştırıcıydı çünkü birçok eşya teklif edildi, ancak istenmesi gerekiyordu."
Radisson Blu GRT Chennai,Very welcoming staff & Airport pickup is convenient.,"The staff were very helpfull and welcoming....

Airport pickup chauffeur service is great & Convenient!",3,100,"Personel çok yararlı ve misafirperver ....

Havaalanı pikap şoför servisi harika ve kullanışlı!"
Radisson Blu GRT Chennai,Good hospitality and lot of complimentary,"Hotel room were nice. Complimentary drink and foot massage. Staff was very good. I would recommend this hotel especially if you are taking flights. Close to airport, free transfers to airport.",3,80,"Otel odası güzeldi. Ücretsiz içecek ve ayak masajı. Personel çok iyiydi. Özellikle uçuş alıyorsanız bu oteli tavsiye ederim. Havaalanına yakın, havaalanına ücretsiz transferler."
Radisson Blu GRT Chennai,Great place to unwind after flying!,"This hotel had wonderful food, lounge, spa and rooms! We really appreciated this great choice of location to unwind after flying several hours from the US, and then flying out again the next day. The massage and spa staff were great, the breakfast was very enjoyable. We will definitely stay here again.",3,100,"Bu otel harika yemek, salon, spa ve odalar vardı! Biz gerçekten ABD'den birkaç saat uçtuktan sonra gevşemek ve sonra tekrar ertesi gün dışarı uçmak için bu mükemmel bir konum seçimi takdir. Masaj ve spa personeli harika, kahvaltı çok keyifli. Kesinlikle burada tekrar kalacağız."
FabHotel Priyadarshini Park Mount Road,,Stay at the hotel is good for the given price. However it was mentioned in the booking email breakfast is included for three days stay. But hotel receptionist say it was not included and ask me to check at HOTELS.COM. I did not get any reply from Hotels.Com until I vacate the room. So I paid for my breakfast at the hotel.,3,80,Otelde kalmak verilen fiyat için iyidir. Ancak rezervasyon e -posta kahvaltı üç günlük konaklama için dahildir. Ancak otel resepsiyonisti dahil olmadığını söylüyor ve benden hotels.com'da kontrol etmemi isteyin. Odayı boşaltıncaya kadar Hotels.com'dan herhangi bir cevap alamadım. Bu yüzden otelde kahvaltım için para ödedim.
FabHotel Priyadarshini Park Mount Road,Decent place,"Nothing much to write about as it was just one night to stay. Terrible breakfast , unclean plates cups etc. the first room they gave was smelling of cigarettes smoke fortunately they changed the room. AC was just about ok. Small tacky room",2,60,"Kalmak için sadece bir gece olduğu için yazmak için çok fazla bir şey yok. Korkunç kahvaltı, kirli tabak bardaklar vb. Verdikleri ilk oda sigara duman kokusu neyse ki onlar odayı değiştirdi. AC hemen hemen tamamdı. Küçük yapışkan oda"
FabHotel Priyadarshini Park Mount Road,,"Overall good , room are need& regular cleaning. Hotel Staff are very good",3,80,"Genel olarak iyi, oda ihtiyaç ve düzenli temizlik. Otel personeli çok iyi"
FabHotel Priyadarshini Park Mount Road,clean hotel,Good hotel location is good,3,80,İyi otel konumu iyidir
FabHotel Priyadarshini Park Mount Road,Average stay,I am giving the review as average just because I booked through MMT and got the deal at about 1150/- per day. If you are going for the hotel booking then they will charge about 2500/- etc. Which is absolutely not at all worth it. Rooms are OK if you get it at the range of 1000 to 1300.,2,57,"Sadece MMT aracılığıyla rezervasyonu ve günde yaklaşık 1150/- anlaşma var çünkü ortalama olarak inceleme veriyorum. Otel rezervasyonu için gidiyorsanız, o zaman onlar yaklaşık 2500/- vb. Şarj olacaktır ki kesinlikle buna değmez. 1000 ila 1300 aralığında alırsanız oda tamam."
FabHotel Priyadarshini Park Mount Road,Conversation was not that much,Radisson Hotel Delhi,2,43,Radisson Hotel Delhi
FabHotel Priyadarshini Park Mount Road,Average,Pros Location-Value for business people they wnt stay at room fr long time Cons Very Old Building-Feels like the building will collapse at any time. Overall it is not well recommended but it's good for budget travellers,3,100,"Profesyoneller konum-değeri iş adamları için onlar wnt oda fr uzun zaman eksileri çok eski bina gibi bina gibi çok eski bina şişeleri her zaman çökecek. Genel olarak iyi tavsiye edilmez, ancak bütçe gezginleri için iyidir"
FabHotel Priyadarshini Park Mount Road,Old Rooms. Need renovation,Rooms are not maintained. Old rooms. Bed and mattresses need to replace. To maintain subsequent visit of guest stayed once all above required. Space in the room is also less.,3,65,Odalar korunmaz. Eski odalar. Yatak ve yatakların değiştirilmesi gerekir. Daha sonraki konuk ziyaretini sürdürmek için yukarıda gerektiğinde kaldı. Odadaki alan da daha az.
FabHotel Priyadarshini Park Mount Road,Deba Mishra,Nice Hotel as located in main biz Dist) which saves local conveyence with lively bar. Rooms are worth of money paid with complimentary breakfast ... Above all allows 24hr check in and out,3,86,Live Bar ile yerel nakil tasarrufu sağlayan Main Biz Dist) bulunan güzel otel. Odalar ücretsiz kahvaltı ile ödenen paradır ... her şeyden önce 24 saat check -in ve dışarı izin verir
FabHotel Priyadarshini Park Mount Road,Its pleasant stay .. Just room service upsets me.,Everything up to mark. I mean i had pleasant stay only thing upsets me is room service .. Very bad response .. Apart of that everything was good. Its at prime location,3,71,"Mark'a kadar her şey. Demek istediğim, hoş bir konaklama sadece bir şey beni oda servisidir .. çok kötü yanıt .. bunun dışında her şey iyiydi. Prime konumunda"
FabHotel Priyadarshini Park Mount Road,Experience was not bad,"Rooms were small, can't accommodate the a third person. Service is bad, took 45 min to put a third bed, then 35 min to get a blanket. Breakfast is bad WiFi was disappointing Paid food is really good Rooms bathrooms are clean and well maintained.",3,71,"Odalar küçük, üçüncü kişi konaklayamıyorum. Servis kötü, üçüncü bir yatak koymak için 45 dakika, sonra bir battaniye almak için 35 dakika sürdü. Kahvaltı kötü wifi hayal kırıklığı oldu Ücretli gıda gerçekten iyi odalar banyo temiz ve iyi korunmuş."
FabHotel Priyadarshini Park Mount Road,Good location but need to improve on cleanliness,Service was decent. Food quality is average. Location is excellent. Rooms are also average only. Cockroaches in the bathroom and room. Very close to Marina and Chepauk stadium and connectivity to Chennai Central and other areas is very good. Worth only if you have a good deal online.,2,57,Hizmet iyi oldu. Gıda kalitesi ortalama. Konum mükemmel. Odalar da sadece ortalama. Banyo ve odada hamamböceği. Marina ve Chepauk Stadyumu'na çok yakın ve Chennai Central ve diğer alanlara bağlantı çok iyi. Sadece çevrimiçi iyi bir anlaşma varsa değer.
FabHotel Priyadarshini Park Mount Road,Good stay with reasonable rate,"Location and cleanliness is good, but as far as customer service is concerned, it is just average. Recommended for travelers to stay with reasonable rent. Since, the hotel is situated in Mount Road and it is accessible to all city areas. Food is just okay. Good for a quick stay.",2,57,"Konum ve temizlik iyidir, ancak müşteri hizmetleri söz konusu olduğunda, sadece ortalama. Gezginlerin makul kira ile kalmaları için önerilir. Otel Mount Road'da yer almaktadır ve tüm şehir alanları için erişilebilir. Yemekler sadece iyi. Hızlı bir konaklama için iyi."
FabHotel Priyadarshini Park Mount Road,Good stay with reasonable rate,"Ideally located average hotel, cleanliness is average, small rooms, good breakfast and situated in Mount Road accessible to all city areas. Behaviour of front office staff is good and recommended for travellers to stay with reasonable rent.",3,86,"İdeal olarak konumlandırılmış ortalama otel, temizlik ortalama, küçük odalar, iyi kahvaltı ve tüm şehir alanları için erişilebilir Dağı yolunda yer almaktadır. Ön büro personelinin davranışı iyidir ve gezginlerin makul kira ile kalmaları için önerilir."
FabHotel Priyadarshini Park Mount Road,Good hotel with poor services,"Location and cleanliness is good. But as far as customer service is concerned, it is very worst. Even the manager doesn't respond well. Worst behaviour of staff. I didn't expect this kind of behaviour. It would be great if makemytrip does something about this.",2,57,"Konum ve temizlik iyidir. Ancak müşteri hizmetleri söz konusu olduğunda, en kötüsü. Yönetici bile iyi yanıt vermiyor. Personelin en kötü davranışı. Bu tür bir davranış beklemiyordum. MakeMytrip'in bu konuda bir şeyler yapması harika olurdu."
FabHotel Priyadarshini Park Mount Road,nice stay,It was nice stay for me in this hotel because the location of the hotel was near to the city only. And staffs was also do operative. But manager of this hotel was tottaly good because I did not face any problem in this hotel related to the service food or anything. For me it was value for money. And if I will come in this city so I will stay here only,3,65,Otelin yeri sadece şehre yakın olduğu için bu otelde benim için güzel bir konaklama oldu. Ve personel de operatif oldu. Ama bu otelde bu otelde hizmet gıda veya herhangi bir şey ile ilgili herhangi bir sorunla karşılaşmadığı için bu otel yöneticisi Tottaly iyi oldu. Benim için para için bir değerdi. Ve eğer bu şehre gelirsem sadece burada kalacağım
FabHotel Priyadarshini Park Mount Road,Can't expect much,"Location wise hotel is perfect, but maintenance is pathetic. Rooms were ok but bathroom was not hygiene. Food is fine. Better option for amount I paid. Booked it through Makemytrip at lowest fare I believe. Thanks to Makemytrip,. Totally I prefer not to go again.",2,57,"Konum bilge otel mükemmel, ama bakım acıklı. Odalar iyi ama banyo hijyen değildi. Yemek gayet iyi. Ödediğim miktar için daha iyi bir seçenek. İnanıyorum en düşük ücrette Makemytrip ile rezervasyonu. Makemytrip'e teşekkürler. Tamamen tekrar gitmemeyi tercih ederim."
FabHotel Priyadarshini Park Mount Road,A good stay good food Nice place Enjoyed my stay in Chennai,Was good.Hotel room was alright food too good service and nice locationNothing else .... .. ........................ . .............................................................................. .......................,3,86,İyi oldu. .......................................................................... .......................
FabHotel Priyadarshini Park Mount Road,Hotel was very good,I had visited this hotel alone for official trip. The hotel was very good. The location of the hotel was good. The hotel was nearby the railway station. The appearance of the hotel was good. The check in and checkout was done on time at the hotel. The overall service of the hotel was good. The provided room was very dirty at the hotel. The activity was not arranged by the hotel. I don’t have any suggestion for this hotel.,1,29,Resmi gezi için bu oteli tek başına ziyaret etmiştim. Otel çok iyiydi. Otelin konumu iyiydi. Otel yakınında tren istasyonu vardı. Otelin görünümü iyiydi. Check -in ve checkut otelde zamanında yapıldı. Otel genel hizmeti iyiydi. Sağlanan oda otelde çok kirli. Etkinlik otel tarafından düzenlenmedi. Bu otel için herhangi bir önerim yok.
Holiday Inn Express Chennai Mahindra World City,Great place for a night or two stay.,"I think it was good, front desk team were very accommodating and courteous. Food was great and in room dining were very prompt. As a whole it's a good experience.",3,80,"Bence iyi, ön büro ekibi çok accomodating ve saygılı. Gıda harikaydı ve oda yemek çok hızlı. Bir bütün olarak iyi bir deneyim."
Holiday Inn Express Chennai Mahindra World City,Good stay,Great hospitality,3,100,Harika misafirperverlik
Holiday Inn Express Chennai Mahindra World City,pride in terms of location & quality of service,i enjoyed lot .excellent hospitality,3,100,Çok keyif aldım.
Holiday Inn Express Chennai Mahindra World City,I wish there was another option in MWC,I didn't like it here. But if you're working in Mahindra World City you don't have any choice. A little competition could probably help things. Staff is nice. Hotel is blah.,2,60,"Burada beğenmedim. Ama Mahindra World City'de çalışıyorsanız, herhangi bir seçeneğiniz yok. Küçük bir rekabet muhtemelen bir şeylere yardımcı olabilir. Personel güzel. Otel falandır."
Holiday Inn Express Chennai Mahindra World City,"new, clean, comfortable",great for people who come to visit Mahindra Tech City. Will save you from travelling back to the city in the evening.,3,100,Mahindra Tech City'yi ziyaret etmeye gelen insanlar için harika. Sizi akşam şehre geri dönmekten kurtaracak.
"The Raintree, St. Mary's Road",A decent hotel,"I stayed there for one night, everything was great especially the helpful staff and breakfast, but there were visible stains noted on the bed sheet not sure if they changed the bed sheet or night.",3,80,"Orada bir gece kaldı, her şey özellikle yararlı personel ve kahvaltı büyüktü, ama yatak sayfasında yatak sayfası veya gece değiştirip değiştirmediğinden emin olmayan görünür lekeler vardı."
"The Raintree, St. Mary's Road",Just Lovely!,Great location with airport transport. Breakfast was bountiful! Rooms were clean and spacious with Mini bar coffee maker and hair dryer. Roof top pool resteraunt and bar were amazing with a Daily Happy Hour! aC and Wifi!,3,100,Havaalanı taşımacılığı ile harika bir konum. Kahvaltı bol oldu! Mini bar kahve makinesi ve saç kurutma makinesi ile temiz ve ferah odalar. Çatı üst havuz restoran ve bar günlük mutlu saatler ile şaşırtıcı! AC ve WiFi!
"The Raintree, St. Mary's Road",Great hotel esp for a single woman traveler,"Had a great experience. I was travelling and staying here alone. Got a comfortable room near the elevator. Quick check-in and checkout. The room was very comfortable, as was the breakfast. Would definitely stay here again.",3,100,Harika bir deneyim yaşadım. Seyahat ediyordum ve burada yalnız kalıyordum. Asansör yakınında rahat bir oda var. Hızlı check-in ve checkut. Kahvaltı gibi oda çok rahat. Kesinlikle burada tekrar kalmak istiyorum.
"The Raintree, St. Mary's Road",,Good Hotel with decent experience. Very courteous staff.,3,100,İyi deneyime sahip iyi otel. Çok nazik personel.
"The Raintree, St. Mary's Road","Excellent, over top service.",This was our first stay in india after we landed in chennai and started our 3 week trek across southern india. A splurge that we're glad we made. Helped us adjust our barrings. Its in a good neighborhood to walk around and explore. Staff was great. Highly recommend.,3,100,Chennai'ye indikten ve güney Hindistan'da bizim 3 haftalık trek başlattıktan sonra bu bizim ilk kalış oldu. Yaptığımız için memnun olduğumuz bir savurganlık. Barringlerimizi ayarlamamıza yardımcı oldu. Etrafta dolaşmak ve keşfetmek için iyi bir mahallede. Personel harikaydı. Kesinlikle tavsiye.
"The Raintree, St. Mary's Road","Nice hotel, horrible service","I stayed at Raintree with a few friends and while the facilities are great, the staff were rude and unaccommodating. I have two words to describe their attitude towards us - 'passive aggressive'. I was told this is a 5 star hotel. I can hardly believe that. Had a disappointing time because of the service. Facilities are great. Food is overpriced.",1,40,"Birkaç arkadaş ile Raintree kaldı ve tesisler harika iken, personel kaba ve uyumsuz. Bize karşı tutumlarını tanımlamak için iki kelimem var - 'pasif agresif'. Bu 5 yıldızlı bir otel olduğu söylendi. Buna pek inanamıyorum. Hizmet nedeniyle hayal kırıklığı yaratan bir zaman vardı. Tesisler harika. Yemek overpriced."
"The Raintree, St. Mary's Road",,Great experience. Really good hotel with very professional and friendly staff. They are more than willing to go the extra mile to ensure a pleasant stay.,3,100,Harika bir deneyim. Çok profesyonel ve güler yüzlü personel ile gerçekten iyi otel. Onlar hoş bir konaklama sağlamak için ekstra mil gitmek için istekli.
"The Raintree, St. Mary's Road",Stay away from the wine,"Be careful with the taxes on your food order, while the food prices was as expected, I ended up paying about 25 usd for a glass of wine, supposedly house wine, because of \""heavy local taxes\"". I wish I had been informed before receiving the bill...",3,80,"Gıda siparişinizdeki vergilere dikkat edin, gıda fiyatları beklendiği gibi, \ ""ağır yerel vergiler \"" nedeniyle bir kadeh şarap, sözde ev şarabı için yaklaşık 25 USD ödeme sona erdi. Keşke faturayı almadan önce bilgilendirilmiş olsaydım ..."
"The Raintree, St. Mary's Road",Very nice hotel with friendly staff,"Overall very good, quick WiFi.",3,80,"Genel olarak çok iyi, hızlı wifi."
"The Raintree, St. Mary's Road",Great hotel and breakfast buffet,Great hotel and breakfast buffet. Outstanding staff. Stayed with my family but probably ideal for the business traveler.,3,100,Büyük otel ve kahvaltı büfesi. Seçkin personel. Ailemle kaldı ama muhtemelen iş gezginleri için ideal.
"The Raintree, St. Mary's Road",Nice Hotel with Amazing Breakfast Spred,"Raintree is a good hotel located in heart of Chennai. Room was spacious and Nice. Breakfast was amazing with at-least 4 cuisines on the spread. A visist at night to the rooftop lounge is recommended for the views. But if you are  on Business, be careful as internet is unstable and spotty. Recommended if business is not on your mind",3,100,"Raintree, Chennai'nin kalbinde bulunan iyi bir oteldir. Oda ferah ve güzel. Kahvaltı, yayılma üzerinde 4 mutfaklar ile şaşırtıcıydı. Görüşler için geceleri çatı salonuna vizist önerilir. Ancak işteyseniz, internet kararsız ve sivilceli olduğu için dikkatli olun. İş aklınızda değilse önerilir"
"The Raintree, St. Mary's Road",,"We had a very good stay. All the staff were attentive and helpful particularly my special needs for a man of 84 years old.
However the room was not adequately furnishes. Needs at least 2 chairs for husband and wife to sit and  drink Tea.",3,80,"Biz çok iyi bir konaklama vardı. Tüm personel özenli ve yararlı, özellikle 84 yaşında bir adam için özel ihtiyaçları.
Ancak oda yeterince mobilyalar değildi. Karı koca oturup çay içmesi için en az 2 sandalyeye ihtiyaç duyar."
"The Raintree, St. Mary's Road",just like home,i work all over the world and hotels are part of my life the Raintree St. Marys is absolutely wonderful the staff from top management to resteraunt staff and housekeeping are very friendly and accomadating they make you feel at home but with better service :) definitley recomend this place for business or vacation . the location is great and they have three resteraunts all with great food,3,100,"Tüm dünyada çalışıyorum ve oteller hayatımın bir parçası. Raintree St. Marys kesinlikle harika, üst yönetim personeli personel ve temizlik çok samimi ve evinde hissettiriyorlar, ancak daha iyi hizmet ile :) Definitley iş veya tatil için bu yeri tavsiye ediyor. Konum harika ve hepsi büyük gıda ile üç resteraunt var"
Taj Club House,Excellent Business Hotel.,"Excellent Service, Very Clean and Good Rooms. Helpful staff.",3,100,"Mükemmel servis, çok temiz ve iyi odalar. Yararlı personel."
Taj Club House,Club house Chennai,"This is a lovely hotel and the staff are very attentive. 
There is no alcohol served at this hotel which did not bother me but was a surprise to my colleagues so if you like to have a glass of wine with dinner it's not possible. 
Good location however close to businesses.",3,100,"Bu güzel bir otel ve personel çok özenli. 
Beni rahatsız etmedi ama meslektaşlarım için bir sürpriz olan bu otelde sunulan hiçbir alkol yok, bu yüzden akşam yemeği ile bir kadeh şarap içmek isterseniz mümkün değil. 
İyi bir konum ancak işletmelere yakın."
Taj Club House,,Taj quality is unparalleled. Attention to details makes the difference.,3,100,Taj kalitesi benzersizdir. Ayrıntılara dikkat fark yaratır.
Taj Club House,Truly wonderful stay!,"This is a wonderful hotel - absolutely five-star service throughout the property! Everyone made me feel welcomed and valued. Plus, the breakfast is sumptuous, and the Indian restaurant is quite amazing!",3,100,"Bu harika bir otel - tesis boyunca kesinlikle beş yıldızlı servis! Herkes beni memnuniyetle ve değerli hissettirdi. Artı, kahvaltı görkemli ve Indian Restaurant oldukça şaşırtıcı!"
Taj Club House,Amazing service at the Taj Club House,It was amazing. They went out of their way to accommodate our requests!,3,100,İnanılmazdı. Onlar bizim isteklerini karşılamak için kendi yolumdan gitti!
Taj Club House,Jewel hotel,"Extremely courteous staff
Very helpful and attentive will do all they can to make your stay enjoyable and pleasurable 
Can find no fault with my experience or stay 
Loved my stay!",3,100,"Son derece nazik personel
Çok yararlı ve özenli, kalışınızı keyifli ve zevkli hale getirmek için ellerinden geleni yapacak 
Deneyimimle ilgili veya kaldığımda hiçbir hata bulamıyorum 
Kaldığımı sevdim!"
Taj Club House,"Close to 2 shopping centres, nice and quiet","Service minded staff, who attended to the residents’ requirements in a professional and courteous manner. Buffet breakfast was excellent with a variety that suits both Westerners and Indians. We tried vegetarian curries and Nan breads in ‘Beyond Indus restaurant’ on a number of occasions and must admit that the quality and freshness was superb.",3,100,Sakinlerin gereksinimlerine profesyonel ve saygılı bir şekilde katılan hizmet fikirli personel. Açık büfe kahvaltı hem Batılı hem de Hintliler uygun bir çeşitlilik ile mükemmel. Bir dizi vesileyle 'Beyond Indus Restoran'da' vejetaryen körileri ve nan ekmeklerini denedik ve kalitenin ve tazeliğin mükemmel olduğunu itiraf etmeliyiz.
Taj Club House,An oasis for the city traveller,"An oasis of comfort in a busy chaotic town. A very pleasant and restful,a place I looked forward to returning after each day's foray into the busy city.",3,100,"Yoğun bir kaotik kasabada rahatlık vahası. Çok hoş ve dinlendirici, her gün yoğun şehre girdikten sonra geri dönmeyi dört gözle beklediğim bir yer."
Taj Club House,,Nice hotel at the heart of town.. close to everything,3,100,Şehrin kalbinde güzel otel .. her şeye yakın
Taj Club House,Its a nice hotel just across Mount Road/Anna Salai,"Room was OK but not a five star like experience as the rooms look old and bulb fixtures, bed frame looks old.",3,80,"Oda iyi ama oda eski ve ampul armatür görünüyor gibi beş yıldızlı bir deneyim değil, yatak çerçeve eski görünüyor."
