HotelName,Review,Rating
Rubi Platinum Spa Resort & Suites,"Çocuğumuz olduğundan konsept konusunda kararsız kalmıştık, Uzun araştırmalardan sonra birkaç otel arasında Rubi Platinum'u tercih ettik. Her anlamda doğru seçim yaptığımızı tatil sırasında ve sonrasında hissettik.Konakladığımız 5 gece 6 gün boyunca otelin dekorasyonundan servis kalitesine,yemek çeşitliliğinden barın zengin sunumuna, odaların temizliğinden gece gösterilerine ,gece ve gündüz müzik seçimlerine  kadar her şeyinden memnun kaldık. Kariyerinde teknik müdürlük / facility managerlik yapmış biri olarak, otelin genel anlamda yönetiminden memnun kaldım.Aksayan bir hizmetle veya küçük bir sorunla bile karşılaşmadık. Tesis profesyonel bir tavırla yönetiliyor, bu açıkça belli oluyor. Müşteri ilişkileri üst düzeyde ve her konuda yardımcı bir tavır var,Yemeklerin kalitesi ve çeşitliliği üst düzey,servis hizmeti gayet memnun edici..Ailece tercih ettiğimiz çok memnun kaldığımız bir tesis. Bar müdürü Rıdvan beye,Şeflerden Zafer bey'e ,özellikle yakın ilgisinden dolayı Müşteri ilişkileri müdürü Okan bey'e ve güleryüzlü personele çok teşekkür ediyor ve selamlarımızı söylüyoruz..",5
Sueno Hotels Deluxe Belek,"Merhabalar ,  
öncelikle ilk girişte resepsiyon personelleri çok ilgililer , vale , belboy vs vs . Garsonların ilgisi zaten muazzam. Konaklama enfes. Yemekler harikulade . Bir daha geleceğim inşallah. Teşekkür ederim .",5
Oz Hotels Side Premium,"Herşey çok güzeldi teşekkürler. Kaliteli yemek güler yüzlü personel eğlenceli zaman geçirmek isteyenlere öneririm. Odalar güzeldi, havuzda çok eğlendik. yemekler genel olarak kaliteli ve lezzetli. Herşey çok başarılı tebrikler.",5
Oz Hotels Side Premium,Hotel cok kalabalık.  Ama maşallah  hizmette sınır yok.  Tum calısanlarınız gayet başarılı cok takdir ettik.  Özellikle restoran sefiniz çağla hanım cok iyi bir hanımefendi.  Hotel yöneticileri Bizimle yakından ilgilendi.  Akşam yemekleri mükemmeldi.  Fiyat performans ve hizmet açısından tavsiye ederim. ,5
Oz Hotels Side Premium,"Muhtesem hotel . 
Hotel mimari harika.
Yemekler lezzetli.
Loby ve sahil bar calısanları perfect.
Kusursuz hizmet.
Sıg denizi ve temiz havuzu . 
Yeni evimiz Side Premium .
Şahin beye , colpan hanıma ilgilerinden dolayı tesekkurler.
Yeniden geleceğiz.",5
Oz Hotels Side Premium,"Merhabalar Öncelikle Şunu söylemek istiyorum.Biz tavsiye üzerine geldik gelmeden yorumları okuyunca tereddüt ettim Acaba mı diye ama Ötele ilk girdiğimiz andan itibaren resepsiyondaki Lütfü beyin Güler yüzle karşılamasından sonra kötü olmıcağı belli gibiydi daha sonra kahvaltıya indik ve odaya giriş saatimizi bekledik ve geri odayı sormak için resepsiyon da ÇOLBAN Hanımın ilgisi bizi çok memnun etti ve en kısa sürede odaya çıktık.oda temizliği Çok iyiydi özellikle ana restoran daki garsonların ilgisi yemekler genel olarak lezzetliydi yabancılara yönelik çeşit daha çok çıkıyor Ama Otel Tüm kötü yorumlara rağmen 10 numara Tekrar görüşmek üzere Side Premium
Çolpan Hanıma Ayrıca teşekkürlerimi iletiyorum",5
Oz Hotels Side Premium,"Buraya ikinci kez geliyoruz  super otesi bi hizmet..personel guleryuzlu,otel temiz,yemekler cok guzel tek kelimeyle hersey super .ikinci kez geldigimiz icin cok iyi agirlandik kendimizi cok ozel hissettik😊.tek eksik animator grubu😕.herkese tavsiye ediyorum😉.daha yazilacak cok sey var 👍",5
Oz Hotels Side Premium,"Öncelikli olarak yemek konusunda sıfır.Pişmemiş etler ve küf kokulu pastaların boca halinde yeni görüntüye kavuşması ile bunu açıklayabilirim.İlk gittiğimiz gün bunu dile getirdik yetkili kişi otelde dönecekti ama maalesef turistlerle ilgilenmekten biz Türk lere sıra gelmedi.Animasyon ekibi turist yönelik bizler umurlarında değiliz. Havuz kirli,çocuk havuzunda parktan kaydırağı monte etmişler ona çocuk Aqua diyorlar,şirinler restoran pislik içinde leş gibi vs vs otelde bir tek odamızı temizleyip düzenleyen arkadaştan memnunduk ona çok teşekkür ederiz. odamızı süsleyip işini hakikaten severek yapan böyle bir insan daha var mıdır bilmem. Sonuç olarak başka yeri tercih edin derim. Benden söylemesi paranıza yazık etmeyin...",1
Rubi Platinum Spa Resort & Suites,Otel son derece lüks. Mimari ve dekorasyon mükemmel. Temizlik gayet iyi. Odalar her gün temizleniyor. Havlular değişiyor. Yemekler fena değil. Ancak personel yoğunluktan ve yorgunluktan dolayı mı bilmem genelde asık suratlı. Tek tük gülümseyen var. Deniz iskele tarafı çok temiz. Balık sürüleriyle yüzüyorsunuz. Ama dalga var. Dalgakıranla kapatılan  koy kısmı birkaç metre sığ sonra derinleşiyor. Orası da temiz. Yer yer kayalıklar var. Dikkatli yüzün. Balıklar ısırabilir. Beni ilk gün ısırdı. Yara varsa ısırıyorlar. Animasyon kötü. Havuz başında eğlence yok. Animatör Mustafa Kemal insanları eğlendirmek için uğraşıyor ama tek başına yetemiyor. Emre'nin ve Anastasia'nın birşey yaptığını görmedim. Eğer sadece kafa dinlemek ve deniz istiyorsanız mükemmel bir otel. ,4
Rubi Platinum Spa Resort & Suites,"Bugün itibariyle 5 günlük tatilimizi bitirmiş oluyoruz. 2. Gelişimiz olmasına rağmen hiç sıkılmadık. Kendi tarzıyla, çalışanları, mimarisiyle  gerçekten verdiğiniz paranın üstünde hizmet alıyorsunuz.  Sorunlarınıza çözüm üretme konusundaki güler yüzlü yaklaşımları sizi daha da bir rahatlatıyor. Tatilimiz boyunca yanımızda olan Okan Bey, Cem Bey ve resepsiyon daki güzel çalışanlar hepinize çok teşekkür ediyoruz. Yemeklerden çeşitlilik ve kalite ise daha da güçlenmiş bu sezon. En favorimiz flexis restorant🤗 Kuzucuğumla cheescake e doyduk bu sene tamam anlamıyla çok başarılıydı 😍 Flexilis bar çalışanları da çok samimi ve sıcaklardı. Özellikler Ferhat ve Serkan 😎 adını bilmediğim birçok çalışanına da haksızlık etmek istemem. Yani bizi yine büyüledin Rubi🤗 çok teşekkür ediyoruz ACARTÜRK  ailesi olarak.. Ve seneye görüşmek üzere...",5
Rubi Platinum Spa Resort & Suites,"bu otelde bir hafta konakladık,ailemle birlikte.girişte bizi nazik ikramları ve güleç yüzüyle karşılayan Ayşe' ye çok teşekkür ederim.rus çalışanlar çok suratsız ama türkler çok içten ve sıcak kanlılar.yemekler nefisti.güzel bir tatil oldu. seneye tekrar gitmeyi düşünebileceğim bir otel.",5
Rubi Platinum Spa Resort & Suites,"5 gece Ultra Herşey Dahil konseptte konakladık. Otel verilen ücrete göre gayet başarılı. Büfe çok zengin, kullanılan malzemeler kaliteli. Bardaki içkilerin kalitesi de mükemmel değil ama gayet iyi. Çocuklu aileler için iyi bir tercih olabilir. Çalışanlar çok yardımsever ancak restaurantda çalışan sayısı yeterli değil. Garsonlar ellerinden geleni yapıyorlar ancak yetişemedikleri zamanlar olabiliyor. Odalar temiz ve modern. Otel genelinde ve odalarda kullanılan malzemeler ve mobilyalar kaliteli. Denizi çok güzel ve dalgakıran sayesinde hiç dalga olmadan keyifle yüzebiliyorsunuz. Ayrıca çocuk havuzunda güzel küçük bir kaydırak var, çocuğunuz varsa burda güzel zaman geçirebilir. 

Eksileri sıralamak gerekirse:
Çocuklar için neredeyse hiç animasyon yok (çocuk klübünü saymıyorum çünkü burada çocuğunu bırakıp gidebilecek bir aile değiliz). Ficus show centerda en azından 2-3 günde bir çocuklara yönelik animasyon olmalı. 

Büyük havuz suyu çok sıcak, sanki su bilerek ısıtılmış gibi. 

Odamıza 5 gün boyunca yeni sabun hiç gelmedi. Biz de istemeyi unuttuk ama istenmeden yenilenmesi gerekir. 

3. Gün kumaş terliklerin yenilenmesini istediğimizde çalışan arkadaş ""normalde ekstra verilmiyor ama.."" diyerek gönülsüzce yenilerini verdi. 3.000tl verip kaldığınız bir otelde 1tl bile etmeyecek terliğin lafının yapılması hoş değil. Özetle housekeeping personelinin biraz eğitim alması gerekli. 

Bunlar küçük olumsuzluklar ve kolaylıkla giderilebilir diye düşünüyorum. Bunlara rağmen bir sonraki tatilimde gönül rahatlığıyla tercih edebileceğim bir otel. 

Tüm personele teşekkür ederiz. Oteli çocuklu tüm ailelere tavsiye ediyorum. ",5
Rubi Platinum Spa Resort & Suites,"Ağustos ayında havuza direkt girişli odada kaldık. Öğleden sonra bana göre direkt güneş alıyor sorun değil karşıda da şezlonglar var. Ana havuz,  içinde şezlonglar var. Otel binası büyük bahçesi diğer otellere göre küçük. Bu yüzden her yere ulaşım çok kolay ve herşeyden haberiniz oluyor.  Bahçede çim üzerinde hamak şezlong mevcut. Ağaç altında güneşlenmek akşam da aynı yerde armut üzerinde uzanmak oldukça dinlendirici. Kaydırak merdivenleri kule şeklinde olduğu için güneşten etkilenmiyor insan bunu çok beğendim. Yemekleri çok lezzetli aç kalmak imkansız her akşam ayrı konseptte yemek olması ve yemek salonlarının ayrı dizaynı olması çok hoştu.  Biraz loştu ama o da güzeldi bence. Lobisi terası ile Otelin ve odaların dekorasyonu çok şıktı. Animasyon konusunda gerçekten takdire şayan gösteriler izledik.  Tabak çanak çevirmece gibi  animasyonlardan sıkılmıştım. konusu olan müzikal  tiyatro tadında dans şovları çok güzeldi.  Ayrıca gösterileri  sandalyede bi şeyler içerek izlemek  çok keyifli.  Fenerle süslenmiş çam ağaçları altında hem Gündüz hem akşam çay içme keyfi süperdi. Barbekü partisi yapıldı bahçede akşam aynı bahçede dj performans vardı. O bahçeyi öyle efektif kullandılar ve hazırlıklar sırasında tek ses çıkmadan işlerini yaptılar  ki hayran kaldım. Personel sadece sessizce işini yapıyor.  Çoğu otelde ya suratsız mutsuz yada çok konuşkan oluyorlar. Oda temizliği iyiydi. Sadece tabak çatal kaşık temizliği biraz zayıftı. Denize bir kez girdik sahili normalde taşlık olan yere kum getirilmiş. Süper olmasada güzeldi.Standart uygulama olarak herkese meyve tabağı ve şarap ikramları var , çok hoş bir düşünce bence. Kısacası çook çok keyif aldık rubi platiniumdan.  Sanırım biz daha sonra gene kısmetse gideriz. ",4
Rubi Platinum Spa Resort & Suites,"Yemekler çok iyi. Bardaki ücretsiz yabancı içki çeşidini başka yerde bulamazsınız. Kendine özgü dalga kıranla yapılmış kum plajın yaninda iskele üzerinden denize girebileceginiz açik deniz imkanı da var ancak burası kayalık. Otel Müşterisi profili yüksekti. Tavsiye ederim. Animasyonlar kafa agritmiyor. Gece eğlenceleri seviyeli ve güzel. Otelde müzik seçimleri uygun. Otel full olmasına rağmen Bahçesi ve toplam alanı geniş olduğundan kalabalık hissedilmiyor.
",5
Rubi Platinum Spa Resort & Suites,"Otele balayı çifti olarak geldik, karşılamada ilgi, güler yüz hepsi ön plandaydi..Yemekler çok çok çok guzel, garsonlar müthiş nazik ve güler yüzlü..Incekum'un eşsiz plaji zaten tartisilamaz..Bir kez daha tercih ederiz.Teşekkürler Rubi Ailesi...",5
Rubi Platinum Spa Resort & Suites,"Merhaba rubi platinyumda ailece 5 gün konakladık. Otel çok güzel ve temizdi. Hele hele denizi süper. Dalgakıran sayesinde hiç dalga yoktu. Ancak otelin tek eksiği restorant ekibi... Yemeklerini çok beğenmedik, garsonları da ilgili görünen ilgisizlerdendi. Sadece içecek getirdikleri halde yemek başında söylenen içecek yemeğin sonunda geliyordu. Aşçılara da taze kan lazım bence. Ayrıca kırmızı etleri sertti. Bunun dışında her şey çok güzel. Seneye de gitmeyi düşünürüm.",5
Rubi Platinum Spa Resort & Suites,Otel genel anlamda başarılı. Plaj iki ayrı bölüm. Biri kum hafif çakıl var. Dalgakıran olduğu için dalgasız ve sıcak bir deniz. Diğer kısım iskeleden kayalık bölümlü deniz. Ama derin ve akvaryum gibi harika. Yemekler güzel. Ancak içecek servisi için bence makine koymalılar. Garsonlar iyi niyetli koşturuyorlar ama yetişemiyebiliyorlar. Sahilde iki adet kano vardı güzel düşünce ama birisinin küreği kırılmıştı kimse kontrol edip de yenisiyle değiştirmedi. Bu otelin kalite takip açısından büyük bir eksisi bence. Bir de içkilerde özellikle alkollülerde alkolü az koyuyorlar kar amaçlı bu da yakışmıyor kalite anlayışına. Havuzları harika. Su sıcaklığı muhteşem. Ama soğuk deniz ve havuz arayanlara hitap etmez. Birde açık büfede ilk iki gün muz vardı diğer iki gün muz memleketi Antalya'da muz bulamadılar herhalde yoktu! Özetle artıları temiz bir otel. İlgi yeterli sayılır. Gürültülü animasyonlar yok ve sakin. Kara tarafı odada kaldık yola bakıyor biraz gürültülü denize bakan odalara göre ama bizi etkilemedi. Tavsiye ediyoruz oteli kesinlikle..,5
Rubi Platinum Spa Resort & Suites,"Balayı için geldiğimiz Rubi, bizim için mükemmel bir tercih oldu. Girişten otelden ayrılıncaya kadar tüm çalışanların hizmetleri ve ilgileri harikaydı.

Herşeyden önce otelin bir kokusu var. Otelin kokusu, temizliği ve havası şahaneydi.

Otelde 24 saat yemek ve alkol var. Yemek çeşitliliği, lezzeti ve bolluğu tatmin edici düzeyde. 

Lobby barda tüm yerli ve yabancı içkiler mevcut ve yapılan bazı bilgisiz ve yersiz eleştirilerin aksine tüm içkiler orjinal olmalarının yanı sıra barmen ve garson arkadaşlar işlerini çok iyi yapıyorlar.

Otel kalabalık olmasına ragmen

Ayrıca otele girdiğimiz ilk günden beri güler yüzü ile bizimle ilgilenen Özlem Hanım'ın enerjisi süperdi. ",5
Sueno Hotels Deluxe Belek,"Ekim ayininin 3 haftasında konakladigim otelden çok memnun ayrıldık .sadece denizi mükemmel değil geri kalan ne var ise herşey mükemmel yemek kalitesi çok çok iyi içecekler kapalı kutu enerji içeceği redbul dondurma kapalı açık magnun cornet.Sueno meydan da kokoreç hariç diğer tüm ara öğün yiyecekler mevcut.deniz suyu biraz sogumusta fakat havuzlar daha soğuktu aqua parkı çok güzel gece hava serin oluyor ince birseylar giymeknl zorunda kaldık.
Tekrar gidilirmi  evet",5
Sueno Hotels Deluxe Belek,"Geldiğimiz günden beri ilgi alakadan çok memnun kaldık, gün içi faaliyetleri olsun yemek çeşitlilikleri ve özellikle lezzetleri Harika. Personelin güler yüzlü hizmeti çok önemli hiç çekinmeden her şeyi isteyebiliyorsunuz. Odalar temiz şık ve rahat. Genel olarak otelden personelinden yemeklerinden ve odalarından çok memnun kaldık. On numara beş yıldız ☺️",5
Oz Hotels Side Premium,"3 yıldır ailemle bu otele geliyoruz ve çok çok memnunuz. Aşağıda yazılan olumsuz yorumları hayretle okudum ve biz başka bir otele mi gittimki diye şüphe ettim. En başta Yemeklerin ustası Atilla bey ve ekibinin hakkını yedirmem. Her öğün çeşit, lezzet ,temizlik ve organize konusunda 10 numara. Herkişiye hitap edecek kuzu, dana, tavuk ve balık ızgara çeşitleri sınırsız. Sebze yemekleri ve tatlı çeşitleri mükemmel. Otelin temizliği, çalışanların ilgi alakası çok iyi. Biz aile ortamı mükemmel bir yer bulduk. Hiçte vazgeçmeye niyetimiz yok.Havuz olimpik büyük, deniz incekum, tertemiz ve çok ilerde derinleşiyor. İnşallah gelmek isteyenlere bir nebze olsun faydam olur. Herkese mutlu ve huzurlu tatiller. Tekrar tekrar çok teşekkürler Side Premium çalışanları ve tabiki Atilla bey.... Seneye tekrar görüşmek üzere..",5
Oz Hotels Side Premium,Ağustos ayında sığ deniz ve konseptine inanarak gittiğimiz otelde icecek ve çalışan ilgisi dışında kesinlikle memnun kalmadık otelin denize uzaklığı plajda yer bulma sorunu havuzun dolu olmasi otelde klima bulunan cok az yer olmasi yemeklerin hic tatmin edici olmamasi bizi oldukca rahatsiz etti deniz o kadar dalgalı ki yüzmek imkansız yine de otel personeli ilgisi açısından başarılı bir oteldi.,2
Oz Hotels Side Premium,Bizim 3.gelmemiz. Her geldiğimizde acaba eski geldiklerimiz gibi rahat edecek miyiz diye düşünmedik değil fakat her sene yemek kalitesinde oda temizliğinde ve ilgi alakanın üstüne koya koya gelinmiş. Biz çok memnun kaldık. Yemekler çok lezzetliydi. Çok çeşit vardı. Tatlılara özellikle mükemmel. Lobi barda çalısanlar çok eğlenceli ve yardımcılar. Bir gece rahatsızlandım. Otel çalısanları seferber oldular resmen. Çok teşekkür ederim. Özellikle son güne kadar otelden çıkana kadar devamlı yanımızda olan saygı değer otel genel müdürü Harun bey e çok teşekkür ederim. Herkese tavsiye ederim. Kendinizi evinizde gibi rahat güvenli hissetmek isteyen herkes gelmeli. Biz eylülde bu sefer 4 oda rezervasyon yaptırdık. Eylülde görüşmek üzere. ,5
Oz Hotels Side Premium,Otelden bugun cikis yaptik.burdaki yorumlari okuyarak sectigimiz bir oteldi.ancak tam anlamiyla hayal kırıklığına ugradik.yemekler inanilmaz lezzetsizdi.baktiginizda cok cesit varmis gibi gozuksede her aldiginiz tabaginizda kaliyor.snack saatlerinde gozleme pizza kumpir tavuk vardi ama hepsi birbirinden kotuydu.havuzda şezlong bulmak icin sabah en gec 7 de kalkmak zorundasinz.bugun 7 bucukta kalktik ve yer kalmamisti.otel inanilmaz kalabalik..bu kalabaliga havuz zaten yetersiz ve gun içinde 2 kere su topu oynatıyorlar.bu surelerde havuzun bir yarisini kullanamiyorsunz.havuz kenarinda biraz dinleneyim kitap okuyayim falan diye dusununen varsa hic mumkun degil cunku surekli bangir bangir müzik caliyorlar.sezlonglar o kadar ic ice ki arka sirada oturuyorsaniz havuza ulasmak icin biraz tur atmaniz gerekiyor..denize yurumeniz gerekiyor..etrafindaki ayni mesafede oteller shuetle hizmeti sunuyor ama sizin yurumeniz gerekiyor..o sicakta yürümek resmen iskence gibi..aksam uzeri giderim dersenizde 5 bucuktan sonra sahildeki bar kapandigi icin su dahi bulmaniz mumkun degil.icki kullananlar icinde sunu soyleyebilirim hic birinin markasini ömrümde gormedim.birde söylemeden gecmeyim..otelde konakladigimiz sure icerisinde bize mail otelden memnunmusunuz yorumlarinzi iletirmisiniz diye..buraya yazdiklarimizdan dahada fazlasini yazdik ama bize herhangi bir donus olmadi.otelin personeli disinda olumlu yazabilcegim tek birsey bile yok malesef..,1
Mukarnas Resort And Spa Hotel,"Oteli çok beğendim. Hizmet ve yemekler çok güzeldi. Deniz ve havuz çok guzeldi. Akşam etkinlikleri çok başarılıydı, çok eğlendim.  Ali Bey'e ve Ahmet Bey'e ilgilerinden dolayı teşekkür ederim. Ailenizle geçirebileceğiniz güzel bir tatil.",5
Sueno Hotels Deluxe Belek,Balayı çifti olarak ilk defa geldiğimiz Sueno Delux Otel den son derece memnun kaldık.Ekim ayında sezonun hala aktif olarak değerlendirilmesi aktiviteyi kaybettirmemiş.Eğer bir gün yolunuz düşerse mutlaka uğramalısınız.,5
Rubi Platinum Spa Resort & Suites,"Aileler gelebilir hic tereddütsüz rubi  sloganıyla birebir tatili size sunuyor. ""Huzur"" öncelikle otelde herşey yeni, karşılama güzel, odalar guzel, sahil kum ve dalgasız, havuz 140 cm su sıcağa yakın(bu pek iyi degil), içecekler ve yemekler bence çok iyi, kırmızı et ızgara öğle akşam var, tatlılar bence yapanı tebrik edecek kadar harika genel anlamda otel eğlence hariç hiçbir şeyden kısıtlamamış  çok iyi cocuklar burada sıkılmaz, ANCAK illa eleştiri yapayım dersem: huzur kelimesi dikkat edilmesi gereken bir şey çünkü otel gerçekten sessiz, akşam 1-2 saat animasyon dışında müzik bile yok. Yani action eğlence çok az gündüz bişeyler yapılmalı bence.. Birde çalışanlar genel anlamda başarılı olmasına rağmen müşterinin yanında birbirlerine karşı bu otel konseptinden bizi uyandıracak konuşmalar yapıyorlar, eğitim şart yani. içecek servisi iyi bir hizmet ama çok yavaş be kardeşim. Tekrar gelirmiyiz?  Kafa dinlemeye evet gelirim. Sonuç olarak verdiğim paranın hakkını %88 veriyorlar. teşekkürler rubi",4
Rubi Platinum Spa Resort & Suites,"21 ağustosta Balayı çifti olarak giriş yaptık bugün ayırılıyoruz ama eşiminde benimde içimde bir burukluk oluştu hiç ayrılmak istemiyoruz buradan. Arayışta olanlar için özellikle yazacağım detayları. Öncelikle otele girdiğiniz andan itibaren bütün personel sizin evinizde gibi hissetmenize sebep oluyor çünkü hepsi Güler yüzlü ve kibar. Otelde her damak tadına göre yemek çeşidi var eleştiren arkadaşlar saraydan geldikleri için onlara yetmeyebilir çeşitler:) herşey dahil konseptinin Hakkı'nı sonuna kadar veriyorlar her köşede bir servis var ne isterseniz 5 dakika da gerçekleşiyor. Müşteri hizmetler başlı başına tercih sebebi zaten. Özlem hanım sizi memnun edebilmek için her an hazır durumda bekliyor yeterki isteyin özlem hanım halletsin siz  Mutlu olun. Mutsuzluğa tahammülü yok otel içinde. Hilal hanım güler yüzü ile yine mutluluğunuz için sağa sola koşuşturuyor. Okan bey espirileri ile zaten sıkıntı varsa da unutuyorsunuz. Sonuç olarak bu otelde ben kusur aradım ve buldum. Herkes çok guler yüzlü ve herşey çok güzel burada bir terslik olması lazım 5 gün buradaydık ve gitmek istemiyoruz :)) seneye görüşmek üzere özlem hanım :) 
Semih&derya DAŞTAN",5
Rubi Platinum Spa Resort & Suites,"Bu otele geçen yıl da gelmiştim ve sanırım artık her yıl geleceğim. Temmuz ayında daha pahalı başka bir otele gittim ama bu hizmet asla yoktu. Otel, girişinden sahiline kadar her yönüyle detay içeriyor. Sonuç olarak bu kaliteyi bu fiyata bulmak zor. Herkese tavsiye ederim.",5
Rubi Platinum Spa Resort & Suites,Otel mükemmel ve barda çalışan barmen halil çok cana yakın içtenlikle görevini yapan adamın dibi olan bi adam seviliyorsun rubi seviliyorsun halil ortam tam bi aile ortamı yemekler süper çalışanlar gayet saygılı barmen halil ve kokteylleri süper,5
Rubi Platinum Spa Resort & Suites,"Balayı cifti olarak sectiğimiz otelden son derece memnun kaldık.Genel olarak hersey en ince ayrıntısına kadar düşünülmüş tesis.Bu bölgede başka bir tesisle kıyaslamaya bile giremez.İçecek kalitesine,servisine,patenci kızların ilgi ve alakası kesinlikle tartışılmaz derecede süper.Ne içmek istesek herşeyin en kalitelisi en iyisi ve tabiki de güleryüzle servis edildi.(bazı yorumları okudum da sanırım daha önce kaldıkları otelde böyle içecek kalitesi görmediklerini düşünüyorum)Yemekler kaliteli herşey taptaze.Mutfak şefleride kocaman bir alkışı hak ediyorlar.Bizimle bir abi gibi ilgilenen okan abi otelin en renkli insanlarından birisi.Sunu da unutmamak gerekiyor Bar Müdürü Rıdvan Bey,Bar Sefi çağatay bey sürekli işini takip eden ve misafirlerle birebir ilgililer sürekli güleryüzlüler.Rest.müdürü adem bey de tesekkür hak eden kişilerden birisi.Tüm personele güleryüzlülüğü içten davranmalarından dolayı teşekkür eder,bir daha ki tatilimizde yeniden görüşmek üzere Rubi Platinum..",5
Rubi Platinum Spa Resort & Suites,Otel başlı başınla tam kalite burada yazılan  kötü yorumlara katılmıyorum alkollu içeceklerin tamamı orjinal ve bandrollü hizmet sunum çok iyi barmenlerin sizi nasıl memnun ederim diye adeta yarışıyorlar.Bu arada hepsine çok teşekkür ediyorum ilk başta bizimle yakınen ilgilenen OKAN  beye çok teşekkür ederim. Bar departmanına ve  Rıdvan beye  Çağatay beye ayrıca teşekkür ederim Yemekler çok lezzetli ve kaliteli dünya mutfağını bulabilirsiniz pastane  bir harika ve baklava ustasının ellerine sağlık yediğim en iyi  baklava çeşitlerine sahip idi Teşekkürler rubi platinum ailesi.,5
Rubi Platinum Spa Resort & Suites,"1-Yemekler ve ahcılarınız mükemmel soyadı özdemir olan şef harikalar yaratıyor ve cok çalışkan.-Bar hizmetleriniz ve calışanlar cok iyi.-Cevreci bir otel geniş ve ferah.
2-Orta restoran kokuyor diğerleri biraz iyi temizlik hemen yapılmıyor masalar dolu.
Sabah uyurken cicekci cim biciyor sesten rahatsız oldum uyandım saat 10.00 sonra olamlı.kopat dedim ben işimi yapıyorum dedi bende para verdim tatil yapıyorum.
Gece 12.00 şasal suları ile kaydıraktan su kayağı yapıyorlar ben kovaladım güvenlik kontrol etmeli.
Bir gece evvel burcu güneş sahne aldığında bahceye sandalye koyup seyrettik yer yoktu gayet memnunduk.Meksika eğlencesinde yer yoktu aynı yerde 20 aile vardı güvenlik elemanı coluk cocuk herkesi kaldırdı yasaksa önceden tetbir alacaksın kimse oturmadan bizleri cok rahatsız ettiler.Cocuk havuzu cok pisleniyor önlem alınmıyor ve hiç ilgilenen yok.",3
Rubi Platinum Spa Resort & Suites,Otelden şimdi çıkış yapıyoruz tam anlamıyla on numara çok memnun kaldık çalışanlar hep güler yüzlü yemekleri tatlıları çok kaliteli ve lezzetli animasyon ekibi çok alakalı mustafa kemal teşekkürler çok eğlendik özlem hanıma ayrıca teşekkür ediyorum ilgi ve alakasından gülen yüzü çok samimi anlatmayla bitiremiycem gidip görmek lazım hepinize teşekkürler ,5
Rubi Platinum Spa Resort & Suites,"Özellikle bardaki arkadaşlara dikkat; edin yerli yabancı diyorlar ama şurup yada meyve suyunu koyup yanna ile size gönderiyorlar alırken başında bekleyin yoksa jack yada chivas gelcek diye çok beklersin.biralara bişey diyemiyorum bile sıcak bira var bira içerim umuduyla sakın gitmeyin Güler yüz hiç yok ukranyalı bir kaç müşteri ve personel var onlara herşey mükemmel bize surat adam alkol verirken resmen suratı düşüyo.
Kapıda karşılama diyorlar valla seslenmesek orda kalırdık herhalde o gece bir Allah'ın kulu sormaz mı ya siz niye geldiniz nezaman geldiniz biz adama seslendik tabi yardımcı oluruz diyo ama aradan bir yarım saat geçti tabi 
Bala'yı çifti olarak gittik olanaklar baksan mükemmel ama yalan hiç biri gerçekleşmiyor dikkat edin derim 
Detaylı bilgi için gitmek isteyen arkadaşlar bana ulaşabilir daha söylemek istegim birsürü şey var 
Şafak Özbakar ",2
Sueno Hotels Deluxe Belek,"Otel imkanları fena değil ancak o kadar kalabalık ki ne ağız tadı ile bir yemek yiyebiliyorsunuz ne bir dinlenme ortamı. Komşu golf oteli de topluca buraya geldiği için otel bu kalabalığı yönetemiyor. Belki yoğun olmayan aylar bu kadar kötü olmuyordur ancak Ağustos ayında ben kesinlikle verdiğim paranın karşılığını alamadım aksine daha da gerilerek bitirdim tatilimi..Yoğunluğa bağlı temizliğin kötü olması, yemeklerin lezzetsiz ve seri üretim olması, insanların elini salataya daldırarak alması ve güveçten kendi kaşığı ile yemek tatmasına kadar trajik olayları dahi yönetilemeyecek hale getiriyor. Yılda bir kez tatile gidiyorsun o da berbat oluyor verdiğin paraya mı yanarsın boşa giden izne mi..",2
Oz Hotels Side Premium,Bu sene 2ci kez geldim otele.yine gidermiğim diye sorarsanız tabiiki evet.muhteşem otel ve muhteşem personel sayesinde muhteşem tatil geçirdim.çok güzel ilgi ve alaka vardı.özellikle resepsiyondaki Fatih bey çok nazikti.odalar her gün temizleniyordu.tatlılar mükemmel.sizleri çok seviyorum Side Premium.her şey için teşekkürler💜💜💜,5
Oz Hotels Side Premium,"Bu otelde 2.tatilim Di yine beni yanıltmadı çok keyifli zaman geçirdik otelin sunduğu olanaklar yemekler temizlik hepsi güzeldi buradan Birol beye, Ömer beye ayrı ayrı teşekkür ederim otelde çalışan elemanların herbiri efendi ve çok çalışkan insanlardı daha önce gidişime göre otele bazı alanlara yenilikler katılmış bunlarda gayet güzel olmuş ve benim için gelenek haline gelen kendi ürettikleri zeytin yağından alabilirsiniz.

Birol bey size ve ekibinize ailem adına çok teşekkür ederim... ",5
Sueno Hotels Deluxe Belek,"Hersey cok guzeldi. Redepsion guedt relations cok iyi. Herkese tesekkurler. Ana restorantta mehmet, hatice,esms,ali sef ve ibrahim sef cok iyi calisiyor, oda temizligi zeybep hanim tesekkurler. Guest relationsta calisan herkese tesekkurler, cok yardimci oldular. Bebegim icin cengiz bey cok yardimci oldu cok tesekkurler mutlaks tekrar gelecrgiz",5
